Wall time,Step,Value
1700553424.266947,0,1.6271907091140747
1700553531.8395414,1,1.2111884355545044
1700553639.4372985,2,0.9837273955345154
1700553747.0554032,3,0.8513919115066528
1700553854.6321683,4,0.7652347683906555
1700553962.2759182,5,0.6971848607063293
1700554069.8725173,6,0.6331565380096436
1700554177.4666424,7,0.5971302390098572
1700554285.0386546,8,0.5472356677055359
1700554392.6590216,9,0.5136881470680237
1700554500.277167,10,0.48322612047195435
1700554607.8937068,11,0.4610477685928345
1700554715.482035,12,0.43495145440101624
1700554823.130584,13,0.4138008654117584
1700554930.7265365,14,0.39538225531578064
1700555038.3308516,15,0.3822144567966461
1700555145.9150853,16,0.3672140836715698
1700555253.5394003,17,0.35057398676872253
1700555361.1291032,18,0.33965444564819336
1700555468.7783954,19,0.3280513882637024
1700555576.37454,20,0.32005801796913147
1700555684.0169039,21,0.30898594856262207
1700555791.6461039,22,0.30402007699012756
1700555899.3029048,23,0.29590266942977905
1700556006.9133239,24,0.2894074618816376
1700556114.622691,25,0.2807459831237793
1700556222.375887,26,0.2747745215892792
1700556330.084134,27,0.2710956633090973
1700556437.814496,28,0.26108360290527344
1700556545.610132,29,0.2541891634464264
1700556653.3464031,30,0.25018224120140076
1700556761.1185322,31,0.24342724680900574
1700556868.8430858,32,0.2450159192085266
1700556976.5362296,33,0.2409680038690567
1700557084.291018,34,0.2332790344953537
1700557192.041158,35,0.23462021350860596
1700557299.7676454,36,0.23178064823150635
1700557407.5167665,37,0.2237807661294937
1700557515.2769566,38,0.22520586848258972
1700557622.9635446,39,0.22432675957679749
1700557730.7150426,40,0.21980208158493042
1700557838.4963899,41,0.2162037342786789
1700557946.2175517,42,0.21549884974956512
1700558053.9567056,43,0.2124631553888321
1700558161.6555994,44,0.2140163630247116
1700558269.4235637,45,0.20811370015144348
1700558377.1124845,46,0.20864568650722504
1700558484.843865,47,0.2097599059343338
1700558592.4910433,48,0.2039247453212738
1700558700.0502906,49,0.20276862382888794
1700558807.6468554,50,0.19887670874595642
1700558915.2485855,51,0.20013852417469025
1700559022.8572183,52,0.1959812492132187
1700559130.446022,53,0.19979223608970642
1700559238.061073,54,0.19641301035881042
1700559345.6478882,55,0.1946314424276352
1700559453.3425443,56,0.1971091628074646
1700559561.0602663,57,0.1885855346918106
1700559668.7663696,58,0.18963371217250824
1700559776.4488301,59,0.1849958896636963
1700559884.166009,60,0.18869175016880035
1700559991.735616,61,0.18718674778938293
1700560099.3072896,62,0.18067124485969543
1700560206.9446049,63,0.18425112962722778
1700560314.566002,64,0.1777174025774002
1700560422.1759994,65,0.17656445503234863
1700560529.7541864,66,0.18019114434719086
1700560637.3504336,67,0.17940956354141235
1700560744.9434803,68,0.17315657436847687
1700560852.5454824,69,0.17728343605995178
1700560960.1950288,70,0.16882410645484924
1700561067.857243,71,0.16846372187137604
1700561175.5261335,72,0.17264600098133087
1700561283.1231732,73,0.16167739033699036
1700561390.7257383,74,0.16443370282649994
1700561498.355355,75,0.1616750806570053
1700561605.9819438,76,0.1640213429927826
1700561713.7392066,77,0.15541404485702515
1700561821.4846444,78,0.15830036997795105
1700561929.1990945,79,0.15568192303180695
1700562036.9258943,80,0.1588011085987091
1700562144.6804986,81,0.1571975201368332
1700562252.3766627,82,0.15389885008335114
1700562360.0960536,83,0.15272514522075653
1700562467.8119595,84,0.1517300009727478
1700562575.5739794,85,0.1458534449338913
1700562683.2662332,86,0.14694532752037048
1700562791.0045218,87,0.14421424269676208
1700562898.7115612,88,0.14970561861991882
1700563006.4819555,89,0.14421118795871735
1700563114.2291808,90,0.14532504975795746
1700563221.9773781,91,0.14350290596485138
1700563329.732821,92,0.14655587077140808
1700563437.4649818,93,0.14114844799041748
1700563545.139056,94,0.13951434195041656
1700563652.8839657,95,0.13931863009929657
1700563760.6446548,96,0.138914555311203
1700563868.3434696,97,0.1371650993824005
1700563976.0199592,98,0.133816197514534
1700564083.6388476,99,0.1332070380449295
1700564191.300696,100,0.135409414768219
1700564299.0550687,101,0.1310853362083435
1700564406.7758827,102,0.13056686520576477
1700564514.4862623,103,0.12998001277446747
1700564622.1975334,104,0.12528088688850403
1700564729.9833384,105,0.12584994733333588
1700564837.7342849,106,0.1270052045583725
1700564945.4556859,107,0.12804608047008514
1700565053.232749,108,0.1289433240890503
1700565160.999697,109,0.12649337947368622
1700565268.7673318,110,0.1266864836215973
1700565376.4496012,111,0.1240193098783493
1700565484.175539,112,0.12374554574489594
1700565591.8855596,113,0.11895760893821716
1700565699.6299975,114,0.11915659159421921
1700565807.3505619,115,0.11978458613157272
1700565915.0940552,116,0.11668802797794342
1700566022.840219,117,0.11939278990030289
1700566130.6057756,118,0.11730910837650299
1700566238.3193865,119,0.11763445287942886
1700566346.0761063,120,0.11709382385015488
1700566453.8538618,121,0.11532106250524521
1700566561.5870006,122,0.11436875909566879
1700566669.3564272,123,0.11774058640003204
1700566777.0827563,124,0.11033701151609421
1700566884.8308928,125,0.1051662415266037
1700566992.6030445,126,0.11509615927934647
1700567100.3491347,127,0.1114841029047966
1700567208.1650112,128,0.11036814004182816
1700567315.8263764,129,0.10703548043966293
1700567423.4631565,130,0.10409178584814072
1700567531.12835,131,0.10593108832836151
1700567638.771398,132,0.10667102783918381
1700567746.3428326,133,0.10698189586400986
1700567853.9882612,134,0.10455680638551712
1700567961.6354175,135,0.1029302254319191
1700568069.2593348,136,0.09788376837968826
1700568176.8664806,137,0.10285807400941849
1700568284.4886293,138,0.0996803492307663
1700568392.1173227,139,0.10173100978136063
1700568499.757541,140,0.0973062813282013
1700568607.4733553,141,0.09675183147192001
1700568715.1499083,142,0.09585261344909668
1700568822.8385417,143,0.09251820296049118
1700568930.5500238,144,0.09716951102018356
1700569038.458344,145,0.09682905673980713
1700569146.3251095,146,0.09064757078886032
1700569254.1779528,147,0.09155397862195969
1700569361.9488468,148,0.09055419266223907
1700569469.7707424,149,0.09229405969381332
1700569577.532825,150,0.08967886120080948
1700569685.2133632,151,0.08980850875377655
1700569792.8280873,152,0.09073662757873535
1700569900.465265,153,0.08815199881792068
1700570008.094445,154,0.08661375939846039
1700570115.700945,155,0.08582153916358948
1700570223.3049076,156,0.08652723580598831
1700570330.9711144,157,0.0826399028301239
1700570438.6791046,158,0.0854388102889061
1700570546.3949625,159,0.0854920819401741
1700570654.0990472,160,0.08220729976892471
1700570761.7741108,161,0.08536198735237122
1700570869.3887415,162,0.08300495147705078
1700570977.0430808,163,0.07979829609394073
1700571084.9222682,164,0.08406484127044678
1700571192.5465362,165,0.08110655844211578
1700571300.2034905,166,0.08157180994749069
1700571407.9201915,167,0.07820434123277664
1700571515.6866455,168,0.07821300625801086
1700571623.5611382,169,0.08235595375299454
1700571731.3648493,170,0.07401269674301147
1700571844.6395783,171,0.07673922926187515
1700571966.8379397,172,0.07563997060060501
1700572089.2799757,173,0.0772843137383461
1700572211.888618,174,0.08087366074323654
1700572333.553236,175,0.07310166954994202
1700572455.6094763,176,0.07729937136173248
1700572577.2654307,177,0.07301433384418488
1700572698.8775616,178,0.07264377176761627
1700572821.9280076,179,0.0744284987449646
1700572944.4766192,180,0.07534506916999817
1700573067.7525783,181,0.07637981325387955
1700573190.3484101,182,0.07084827125072479
1700573312.9340436,183,0.07105115801095963
1700573435.5900416,184,0.07289645075798035
1700573556.6763375,185,0.07199308276176453
1700573678.704846,186,0.06960245221853256
1700573800.35551,187,0.07203967124223709
1700573922.778104,188,0.07140859216451645
1700574043.9039316,189,0.06911176443099976
1700574165.280622,190,0.07013912498950958
1700574287.2411413,191,0.07065249979496002
1700574408.9360487,192,0.07127656787633896
1700574531.0045552,193,0.07145082205533981
1700574652.2123463,194,0.07192106544971466
1700574773.8289063,195,0.0701400488615036
1700574895.4899218,196,0.0716988667845726
1700575016.4515016,197,0.06975334882736206
1700575137.5498068,198,0.070291668176651
1700575259.2624795,199,0.07305257767438889
