Wall time,Step,Value
1704286880.460503,0,0.35100001096725464
1704287194.5946257,1,0.3391999900341034
1704287508.9655752,2,0.4287000000476837
1704287823.478918,3,0.38850000500679016
1704288137.6593702,4,0.45010000467300415
1704288451.581898,5,0.4359000027179718
1704288765.3867512,6,0.5034000277519226
1704289079.6785278,7,0.5651999711990356
1704289393.665466,8,0.439300000667572
1704289695.752876,9,0.5439000129699707
1704290010.2859714,10,0.532800018787384
1704290324.5619628,11,0.5723000168800354
1704290638.6567345,12,0.5094000101089478
1704290952.2262247,13,0.5383999943733215
1704291265.7563272,14,0.49390000104904175
1704291579.6348605,15,0.4749999940395355
1704291893.6240964,16,0.6233000159263611
1704292208.119821,17,0.5320000052452087
1704292522.2036092,18,0.3968000113964081
1704292836.6681426,19,0.5349000096321106
1704293150.9441934,20,0.5001000165939331
1704293452.338711,21,0.4169999957084656
1704293766.8512013,22,0.4675999879837036
1704294081.1659062,23,0.580299973487854
1704294395.1750896,24,0.4884999990463257
1704294709.5868025,25,0.5286999940872192
1704295023.8950741,26,0.45980000495910645
1704295337.7897542,27,0.5784000158309937
1704295652.1626716,28,0.6277999877929688
1704295966.40215,29,0.5081999897956848
1704296280.3950663,30,0.4325999915599823
1704296594.463828,31,0.45649999380111694
1704296908.7415755,32,0.4964999854564667
1704297222.8220098,33,0.5022000074386597
1704297523.5373278,34,0.450300008058548
1704297837.675925,35,0.4855000078678131
1704298151.9104674,36,0.42320001125335693
1704298466.2189832,37,0.5231000185012817
1704298780.2623193,38,0.3921999931335449
1704299094.1823242,39,0.4740000069141388
1704299407.9793992,40,0.44440001249313354
1704299722.0669484,41,0.4478999972343445
1704300036.2550726,42,0.4982999861240387
1704300350.3478003,43,0.4259999990463257
1704300664.3590262,44,0.33730000257492065
1704300978.7562516,45,0.3953999876976013
1704301292.8966615,46,0.40880000591278076
1704301594.6526275,47,0.4957999885082245
1704301909.9618094,48,0.5174000263214111
1704302224.4618642,49,0.43529999256134033
1704302538.1627934,50,0.4740000069141388
1704302852.5159636,51,0.4375999867916107
1704303166.3873172,52,0.4339999854564667
1704303480.2477329,53,0.5177000164985657
1704303794.3233337,54,0.460099995136261
1704304108.631585,55,0.4803999960422516
1704304422.7712235,56,0.4650999903678894
1704304736.670489,57,0.4814000129699707
1704305050.6295452,58,0.49050000309944153
1704305364.530955,59,0.5472999811172485
1704305665.6626277,60,0.4343000054359436
1704305979.2841697,61,0.43700000643730164
1704306293.364999,62,0.4133000075817108
1704306607.5261652,63,0.4424000084400177
1704306921.480247,64,0.5139999985694885
1704307235.290031,65,0.4343999922275543
1704307549.3960822,66,0.4009999930858612
1704307863.781804,67,0.4023999869823456
1704308177.6141703,68,0.459199994802475
1704308492.0538728,69,0.47269999980926514
1704308805.8871691,70,0.450300008058548
1704309119.751551,71,0.4341999888420105
1704309420.0730972,72,0.38269999623298645
1704309734.9226027,73,0.46709999442100525
1704310049.153675,74,0.41850000619888306
1704310363.7736824,75,0.37119999527931213
1704310677.628397,76,0.40389999747276306
1704310991.7918847,77,0.3596999943256378
1704311306.0370462,78,0.3781000077724457
1704311619.9118109,79,0.31310001015663147
1704311933.8493164,80,0.2630999982357025
1704312247.7470014,81,0.40860000252723694
1704312561.2786112,82,0.3659999966621399
1704312874.8111084,83,0.29989999532699585
1704313188.809741,84,0.2363000065088272
1704313489.9409773,85,0.4075999855995178
1704313803.9232442,86,0.4032999873161316
1704314117.993971,87,0.413100004196167
1704314432.3613157,88,0.4821000099182129
1704314746.4134245,89,0.38519999384880066
1704315060.7738233,90,0.3806000053882599
1704315374.8867333,91,0.36980000138282776
1704315689.8470702,92,0.41609999537467957
1704316004.8756325,93,0.33959999680519104
1704316318.784936,94,0.41290000081062317
1704316633.1490214,95,0.37450000643730164
1704316947.62369,96,0.29739999771118164
1704317261.6184485,97,0.34369999170303345
1704317562.3872569,98,0.4154999852180481
1704317876.1170092,99,0.33180001378059387
1704318189.869175,100,0.44780001044273376
1704318503.5990105,101,0.33799999952316284
1704318817.4747872,102,0.3160000145435333
1704319131.5439124,103,0.36059999465942383
1704319445.3039303,104,0.4253000020980835
1704319759.2878485,105,0.353300005197525
1704320073.1872945,106,0.4007999897003174
1704320387.000142,107,0.3734999895095825
1704320700.672607,108,0.3296999931335449
1704321014.7991772,109,0.429500013589859
1704321329.1001537,110,0.4458000063896179
1704321630.164347,111,0.3871999979019165
1704321944.201991,112,0.44269999861717224
1704322258.0841002,113,0.30880001187324524
1704322571.816742,114,0.3903000056743622
1704322885.9722424,115,0.3671000003814697
1704323200.0797505,116,0.4442000091075897
1704323514.0136468,117,0.44130000472068787
1704323827.7086906,118,0.4553999900817871
1704324141.5618982,119,0.39649999141693115
1704324455.6178563,120,0.35420000553131104
1704324769.5433397,121,0.4586000144481659
1704325083.2479606,122,0.40950000286102295
1704325388.9770646,123,0.38600000739097595
1704325698.8906357,124,0.4503999948501587
1704326012.8802876,125,0.3831999897956848
1704326326.631973,126,0.47589999437332153
1704326640.4027736,127,0.4169999957084656
1704326953.8182704,128,0.4528999924659729
1704327267.527754,129,0.36899998784065247
1704327581.2957435,130,0.4374000132083893
1704327894.6942225,131,0.392300009727478
1704328208.6390846,132,0.4684000015258789
1704328522.2303739,133,0.40549999475479126
1704328836.0608351,134,0.3402000069618225
1704329149.8870566,135,0.46149998903274536
1704329450.8303618,136,0.4323999881744385
1704329765.2808182,137,0.40470001101493835
1704330079.2300076,138,0.41370001435279846
1704330393.3704174,139,0.3781000077724457
1704330708.522046,140,0.4043000042438507
1704331022.321978,141,0.3666999936103821
1704331336.0327678,142,0.4065000116825104
1704331649.3666866,143,0.41119998693466187
1704331963.2752988,144,0.36809998750686646
1704332277.257001,145,0.3865000009536743
1704332590.9593902,146,0.35370001196861267
1704332904.833494,147,0.33489999175071716
1704333218.734037,148,0.3774000108242035
1704333519.3627985,149,0.3772999942302704
1704333833.2866838,150,0.3935000002384186
1704334146.9817293,151,0.39480000734329224
